 TIME                    	E_net                    	
  +5.5200000000000000E+03	  -6.1628282962565772E-01	
  +5.5210000000000000E+03	  -6.1621240659771725E-01	
  +5.5220000000000000E+03	  -6.1614547533791353E-01	
  +5.5230000000000000E+03	  -6.1608363228950136E-01	
  +5.5240000000000000E+03	  -6.1602706996802148E-01	
  +5.5250000000000000E+03	  -6.1597553812275252E-01	
  +5.5260000000000000E+03	  -6.1592857214999519E-01	
  +5.5270000000000000E+03	  -8.1391341723985322E-01	
  +5.5280000000000000E+03	  -2.0129091260477394E+00	
  +5.5290000000000000E+03	  +4.7292287060021422E+01	
  +5.5300000000000000E+03	  +1.0101978938574435E+02	
  +5.5310000000000000E+03	  +1.0007705014660317E+02	
  +5.5320000000000000E+03	  +9.9881219157369259E+01	
  +5.5330000000000000E+03	  +9.9888838765402170E+01	
  +5.5340000000000000E+03	  +9.9957727305626889E+01	
  +5.5350000000000000E+03	  +1.0012328517329591E+02	
  +5.5360000000000000E+03	  +1.0422285969742261E+02	
  +5.5370000000000000E+03	  +1.0551414979945866E+02	
  +5.5380000000000000E+03	  +1.0709724993875254E+02	
  +5.5390000000000000E+03	  +9.8412995889100216E+01	
  +5.5400000000000000E+03	  +9.8737488678872438E+01	
  +5.5410000000000000E+03	  +9.8709102428453377E+01	
  +5.5420000000000000E+03	  +9.8665340920311138E+01	
  +5.5430000000000000E+03	  +9.8598783151719658E+01	
  +5.5440000000000000E+03	  +7.4293513827151443E+01	
  +5.5450000000000000E+03	  -6.1622116545818051E-01	
  +5.5460000000000000E+03	  -6.1615260162222529E-01	
  +5.5470000000000000E+03	  -6.1608904407873843E-01	
  +5.5480000000000000E+03	  -6.1603098105057408E-01	
  +5.5490000000000000E+03	  -6.1597824141930857E-01	
  +5.5500000000000000E+03	  -6.1593045096467125E-01	
  +5.5510000000000000E+03	  -8.1393341107799300E-01	
  +5.5520000000000000E+03	  -1.7638666134809431E+00	
  +5.5530000000000000E+03	  +4.6145763326055778E+01	
  +5.5540000000000000E+03	  +9.9554968893881252E+01	
  +5.5550000000000000E+03	  +9.9308066807304655E+01	
  +5.5560000000000000E+03	  +9.9257452238431711E+01	
  +5.5570000000000000E+03	  +9.9470861230912362E+01	
  +5.5580000000000000E+03	  +9.9423999221326852E+01	
  +5.5590000000000000E+03	  +1.0218149169429199E+02	
  +5.5600000000000000E+03	  +1.0562815389173896E+02	
  +5.5610000000000000E+03	  +1.0549477605341130E+02	
  +5.5620000000000000E+03	  +1.0717564606340103E+02	
  +5.5630000000000000E+03	  +9.8566681960470930E+01	
  +5.5640000000000000E+03	  +9.8875576012693074E+01	
  +5.5650000000000000E+03	  +9.8745388199641255E+01	
  +5.5660000000000000E+03	  +9.8560055188090118E+01	
  +5.5670000000000000E+03	  +9.8463645598366682E+01	
  +5.5680000000000000E+03	  +7.8417365747735161E+01	
  +5.5690000000000000E+03	  -6.1623296588460263E-01	
  +5.5700000000000000E+03	  -6.1616437551321812E-01	
  +5.5710000000000000E+03	  -6.1610057334678181E-01	
  +5.5720000000000000E+03	  -6.1604211156193400E-01	
  +5.5730000000000000E+03	  -6.1598885097239753E-01	
  +5.5740000000000000E+03	  -6.1594038382921423E-01	
  +5.5750000000000000E+03	  -8.1392876942662729E-01	
  +5.5760000000000000E+03	  -2.0860531054157878E+00	
  +5.5770000000000000E+03	  +4.7300958712484210E+01	
  +5.5780000000000000E+03	  +1.0103117803185660E+02	
  +5.5790000000000000E+03	  +1.0052709062949133E+02	
  +5.5800000000000000E+03	  +1.0098843460778497E+02	
  +5.5810000000000000E+03	  +1.0227365462971646E+02	
  +5.5820000000000000E+03	  +1.0542607487551470E+02	
  +5.5830000000000000E+03	  +1.0514669194611457E+02	
  +5.5840000000000000E+03	  +1.0633739194298030E+02	
  +5.5850000000000000E+03	  +1.0420680807543638E+02	
  +5.5860000000000000E+03	  +1.0150878458301045E+02	
  +5.5870000000000000E+03	  +9.7978003066279513E+01	
  +5.5880000000000000E+03	  +9.8258733052650882E+01	
  +5.5890000000000000E+03	  +9.8246537051323585E+01	
  +5.5900000000000000E+03	  -8.3870906697182968E-01	
  +5.5910000000000000E+03	  -6.1635854088489950E-01	
  +5.5920000000000000E+03	  -6.1629034647171743E-01	
  +5.5930000000000000E+03	  -6.1622054797537662E-01	
  +5.5940000000000000E+03	  -6.1615430273686767E-01	
  +5.5950000000000000E+03	  -6.1609312382061754E-01	
  +5.5960000000000000E+03	  -6.1603702618108525E-01	
  +5.5970000000000000E+03	  -6.1598583537621976E-01	
  +5.5980000000000000E+03	  -6.1593895856416059E-01	
  +5.5990000000000000E+03	  -8.1393617815567099E-01	
  +5.6000000000000000E+03	  -2.6372848990908846E+00	
  +5.6010000000000000E+03	  +4.6131505343342909E+01	
  +5.6020000000000000E+03	  +9.9379471148148625E+01	
  +5.6030000000000000E+03	  +9.8859839283420456E+01	
  +5.6040000000000000E+03	  +9.9037230595920164E+01	
  +5.6050000000000000E+03	  +9.8521600575521049E+01	
  +5.6060000000000000E+03	  +9.8281015493887111E+01	
  +5.6070000000000000E+03	  +1.0366632814020963E+02	
  +5.6080000000000000E+03	  +1.0505569011725277E+02	
  +5.6090000000000000E+03	  +1.0604046834919878E+02	
  +5.6100000000000000E+03	  +1.0608499667650501E+02	
  +5.6110000000000000E+03	  +9.7280696789778659E+01	
  +5.6120000000000000E+03	  +9.7435243778992259E+01	
  +5.6130000000000000E+03	  +9.7707664681920889E+01	
  +5.6140000000000000E+03	  +9.7857794039976241E+01	
  +5.6150000000000000E+03	  +9.7945348682533194E+01	
  +5.6160000000000000E+03	  +3.8564128464951949E+01	
  +5.6170000000000000E+03	  -6.1620739834463967E-01	
  +5.6180000000000000E+03	  -6.1614051902435507E-01	
  +5.6190000000000000E+03	  -6.1607881129453257E-01	
  +5.6200000000000000E+03	  -6.1602250071309150E-01	
  +5.6210000000000000E+03	  -6.1597131007184613E-01	
  +5.6220000000000000E+03	  -6.1592474833672661E-01	
  +5.6230000000000000E+03	  -8.1389736279907776E-01	
  +5.6240000000000000E+03	  -1.5699520792248634E+00	
  +5.6250000000000000E+03	  +4.8628911792853735E+01	
  +5.6260000000000000E+03	  +1.0212984990498113E+02	
  +5.6270000000000000E+03	  +1.0147681268698186E+02	
  +5.6280000000000000E+03	  +1.0127571545984127E+02	
  +5.6290000000000000E+03	  +1.0328796802160660E+02	
  +5.6300000000000000E+03	  +1.0227499677248002E+02	
  +5.6310000000000000E+03	  +1.0508355937841262E+02	
  +5.6320000000000000E+03	  +1.0712883869479779E+02	
  +5.6330000000000000E+03	  +1.0737994975057772E+02	
  +5.6340000000000000E+03	  +9.9313786534230630E+01	
  +5.6350000000000000E+03	  +9.7908746076290242E+01	
  +5.6360000000000000E+03	  +9.7865822197157158E+01	
  +5.6370000000000000E+03	  +8.0927603034192259E+01	
  +5.6380000000000000E+03	  -6.1640185738601760E-01	
  +5.6390000000000000E+03	  -6.1634494555427255E-01	
  +5.6400000000000000E+03	  -6.1627619362208386E-01	
  +5.6410000000000000E+03	  -6.1620633115166690E-01	
  +5.6420000000000000E+03	  -6.1613986943937371E-01	
  +5.6430000000000000E+03	  -6.1607844594789729E-01	
  +5.6440000000000000E+03	  -6.1602239096976585E-01	
  +5.6450000000000000E+03	  -6.1597148843857852E-01	
  +5.6460000000000000E+03	  -6.1592527453716639E-01	
  +5.6470000000000000E+03	  -8.1390077532143013E-01	
  +5.6480000000000000E+03	  -8.7100258294586475E-01	
  +5.6490000000000000E+03	  +3.6934629569324059E+01	
  +5.6500000000000000E+03	  +1.0139640208418379E+02	
  +5.6510000000000000E+03	  +9.9568776139763358E+01	
  +5.6520000000000000E+03	  +9.9978843429954807E+01	
  +5.6530000000000000E+03	  +1.0090601085341132E+02	
  +5.6540000000000000E+03	  +1.0127536348052794E+02	
  +5.6550000000000000E+03	  +1.0488908610101662E+02	
  +5.6560000000000000E+03	  +1.0583095333153844E+02	
  +5.6570000000000000E+03	  +1.0284051199703669E+02	
  +5.6580000000000000E+03	  +1.0345618338568254E+02	
  +5.6590000000000000E+03	  +9.8224836076874752E+01	
  +5.6600000000000000E+03	  +9.8022117396626783E+01	
  +5.6610000000000000E+03	  +6.1932339858777752E+01	
  +5.6620000000000000E+03	  -6.1640948505207716E-01	
  +5.6630000000000000E+03	  -6.1635410910694355E-01	
  +5.6640000000000000E+03	  -6.1628560827953305E-01	
  +5.6650000000000000E+03	  -6.1621524572944419E-01	
  +5.6660000000000000E+03	  -6.1614783808514895E-01	
  +5.6670000000000000E+03	  -6.1608521224072677E-01	
  +5.6680000000000000E+03	  -6.1602783061139821E-01	
  +5.6690000000000000E+03	  -6.1597555923263958E-01	
  +5.6700000000000000E+03	  -6.1592805527006511E-01	
  +5.6710000000000000E+03	  -8.1392590679484977E-01	
  +5.6720000000000000E+03	  -2.8403824202391270E+00	
  +5.6730000000000000E+03	  +4.5299843589719821E+01	
  +5.6740000000000000E+03	  +9.8872950829648886E+01	
  +5.6750000000000000E+03	  +9.8474683621589705E+01	
  +5.6760000000000000E+03	  +9.8449252105238614E+01	
  +5.6770000000000000E+03	  +1.0030259628105853E+02	
  +5.6780000000000000E+03	  +1.0022944580053921E+02	
  +5.6790000000000000E+03	  +1.0350278406995875E+02	
  +5.6800000000000000E+03	  +1.0596302659459056E+02	
  +5.6810000000000000E+03	  +1.0576143897798555E+02	
  +5.6820000000000000E+03	  +1.0736781432942531E+02	
  +5.6830000000000000E+03	  +9.8323626303369451E+01	
  +5.6840000000000000E+03	  +9.8221253412451006E+01	
  +5.6850000000000000E+03	  +9.8255590438412554E+01	
  +5.6860000000000000E+03	  +9.8397344654542067E+01	
  +5.6870000000000000E+03	  +9.8565012717501844E+01	
  +5.6880000000000000E+03	  +7.7404307456660945E+01	
  +5.6890000000000000E+03	  -6.1621457903364796E-01	
  +5.6900000000000000E+03	  -6.1614781271569652E-01	
  +5.6910000000000000E+03	  -6.1608574720607001E-01	
  +5.6920000000000000E+03	  -6.1602884400587954E-01	
  +5.6930000000000000E+03	  -6.1597696063997709E-01	
  +5.6940000000000000E+03	  -6.1592972504928845E-01	
  +5.6950000000000000E+03	  -8.1392294776609642E-01	
  +5.6960000000000000E+03	  -2.8231463257685130E+00	
  +5.6970000000000000E+03	  +4.5529683788546301E+01	
  +5.6980000000000000E+03	  +9.9199778584892343E+01	
  +5.6990000000000000E+03	  +9.8929598159870977E+01	
  +5.7000000000000000E+03	  +9.8878290790767622E+01	
  +5.7010000000000000E+03	  +9.8953973269011186E+01	
  +5.7020000000000000E+03	  +1.0171137099212433E+02	
  +5.7030000000000000E+03	  +1.0301745573645572E+02	
  +5.7040000000000000E+03	  +1.0638021367118886E+02	
  +5.7050000000000000E+03	  +1.0661989435929479E+02	
  +5.7060000000000000E+03	  +1.0748085216267377E+02	
  +5.7070000000000000E+03	  +9.8399041665198993E+01	
  +5.7080000000000000E+03	  +9.8537843332757319E+01	
  +5.7090000000000000E+03	  +9.8660474552284583E+01	
  +5.7100000000000000E+03	  +9.8770746323755645E+01	
  +5.7110000000000000E+03	  +9.8791851524163221E+01	
  +5.7120000000000000E+03	  -6.1627937710359726E-01	
  +5.7130000000000000E+03	  -6.1620862877214033E-01	
  +5.7140000000000000E+03	  -6.1614115647959888E-01	
  +5.7150000000000000E+03	  -6.1607867975837027E-01	
  +5.7160000000000000E+03	  -6.1602158158983866E-01	
  +5.7170000000000000E+03	  -6.1596966111100149E-01	
  +5.7180000000000000E+03	  -6.1592247027489833E-01	
  +5.7190000000000000E+03	  -8.1391782059940809E-01	
  +5.7200000000000000E+03	  -3.1271190602954970E+00	
  +5.7210000000000000E+03	  +4.5189716900414943E+01	
  +5.7220000000000000E+03	  +9.9429321776574128E+01	
  +5.7230000000000000E+03	  +9.9292992620335937E+01	
  +5.7240000000000000E+03	  +9.9077987336176534E+01	
  +5.7250000000000000E+03	  +9.9008088914319018E+01	
  +5.7260000000000000E+03	  +9.8662159891093026E+01	
  +5.7270000000000000E+03	  +1.0369415522472005E+02	
  +5.7280000000000000E+03	  +1.0437931294778832E+02	
  +5.7290000000000000E+03	  +1.0522639528308048E+02	
  +5.7300000000000000E+03	  +1.0705278524058497E+02	
  +5.7310000000000000E+03	  +9.8008290708667516E+01	
  +5.7320000000000000E+03	  +9.8220717562207312E+01	
  +5.7330000000000000E+03	  +9.8322135069144352E+01	
  +5.7340000000000000E+03	  +9.8380592718606479E+01	
  +5.7350000000000000E+03	  +9.8403254100583311E+01	
  +5.7360000000000000E+03	  +7.5833199116526671E+01	
  +5.7370000000000000E+03	  -6.1620915153676181E-01	
  +5.7380000000000000E+03	  -6.1614175973056429E-01	
  +5.7390000000000000E+03	  -6.1607934701901956E-01	
  +5.7400000000000000E+03	  -6.1602237029821205E-01	
  +5.7410000000000000E+03	  -6.1597067033044017E-01	
  +5.7420000000000000E+03	  -6.1592375613518180E-01	
  +5.7430000000000000E+03	  -8.1391818674760186E-01	
  +5.7440000000000000E+03	  -3.1981966609811998E+00	
  +5.7450000000000000E+03	  +4.4959615752944032E+01	
  +5.7460000000000000E+03	  +9.8967781406847692E+01	
  +5.7470000000000000E+03	  +9.8795239200092027E+01	
  +5.7480000000000000E+03	  +9.9891589062337104E+01	
  +5.7490000000000000E+03	  +1.0180161877659410E+02	
  +5.7500000000000000E+03	  +1.0221488297564093E+02	
  +5.7510000000000000E+03	  +1.0621558062792317E+02	
  +5.7520000000000000E+03	  +1.0698497862670341E+02	
  +5.7530000000000000E+03	  +1.0732443579681416E+02	
  +5.7540000000000000E+03	  +1.0712229853359884E+02	
  +5.7550000000000000E+03	  +9.7905586978837320E+01	
  +5.7560000000000000E+03	  +9.7820614311075943E+01	
  +5.7570000000000000E+03	  +9.7831844363701293E+01	
  +5.7580000000000000E+03	  +9.7895107259519634E+01	
  +5.7590000000000000E+03	  +2.7061797487892246E+01	
  +5.7600000000000000E+03	  -6.1628608568229493E-01	
  +5.7610000000000000E+03	  -6.1621601697772044E-01	
  +5.7620000000000000E+03	  -6.1614889860641986E-01	
  +5.7630000000000000E+03	  -6.1608652178291812E-01	
  +5.7640000000000000E+03	  -6.1602929926758698E-01	
  +5.7650000000000000E+03	  -6.1597707607269681E-01	
  +5.7660000000000000E+03	  -6.1592949706933875E-01	
  +5.7670000000000000E+03	  -8.1391608343501520E-01	
  +5.7680000000000000E+03	  -2.9488934327556242E+00	
  +5.7690000000000000E+03	  +4.5053250312893326E+01	
  +5.7700000000000000E+03	  +9.9620942081837782E+01	
  +5.7710000000000000E+03	  +9.9606797083905263E+01	
  +5.7720000000000000E+03	  +9.9523394160720898E+01	
  +5.7730000000000000E+03	  +9.9373051589263639E+01	
  +5.7740000000000000E+03	  +9.9216966604315743E+01	
  +5.7750000000000000E+03	  +1.0376456020519478E+02	
  +5.7760000000000000E+03	  +1.0486325588311928E+02	
  +5.7770000000000000E+03	  +1.0529331370861884E+02	
  +5.7780000000000000E+03	  +1.0755356915178724E+02	
  +5.7790000000000000E+03	  +9.8897724947110618E+01	
  +5.7800000000000000E+03	  +9.9105146602122886E+01	
  +5.7810000000000000E+03	  +9.9319575316977065E+01	
  +5.7820000000000000E+03	  +9.9407160652054756E+01	
  +5.7830000000000000E+03	  +9.9492820175542562E+01	
  +5.7840000000000000E+03	  +8.3518925022788807E+01	
  +5.7850000000000000E+03	  -6.1620867781212807E-01	
  +5.7860000000000000E+03	  -6.1614203885921826E-01	
  +5.7870000000000000E+03	  -6.1608025688588308E-01	
  +5.7880000000000000E+03	  -6.1602368905016425E-01	
  +5.7890000000000000E+03	  -6.1597214182305349E-01	
  +5.7900000000000000E+03	  -6.1592519452756056E-01	
  +5.7910000000000000E+03	  -6.1588239560497537E-01	
  +5.7920000000000000E+03	  -1.8157004528500533E+00	
  +5.7930000000000000E+03	  +4.7602460317849733E+01	
  +5.7940000000000000E+03	  +1.0167864364900775E+02	
  +5.7950000000000000E+03	  +1.0127612654184585E+02	
  +5.7960000000000000E+03	  +1.0117443153156884E+02	
  +5.7970000000000000E+03	  +1.0148717900895166E+02	
  +5.7980000000000000E+03	  +1.0166369193636578E+02	
  +5.7990000000000000E+03	  +1.0169685605610354E+02	
  +5.8000000000000000E+03	  +1.0451725925309938E+02	
  +5.8010000000000000E+03	  +1.0631866056102241E+02	
  +5.8020000000000000E+03	  +1.0793820324200460E+02	
  +5.8030000000000000E+03	  +9.9262899005662362E+01	
  +5.8040000000000000E+03	  +9.9421646048531173E+01	
  +5.8050000000000000E+03	  +9.9468904938180728E+01	
  +5.8060000000000000E+03	  +9.9375217926694560E+01	
  +5.8070000000000000E+03	  +9.9239419541875421E+01	
  +5.8080000000000000E+03	  +5.6132904711607949E+01	
  +5.8090000000000000E+03	  -6.1620650913671937E-01	
  +5.8100000000000000E+03	  -6.1613911036257740E-01	
  +5.8110000000000000E+03	  -6.1607680247544649E-01	
  +5.8120000000000000E+03	  -6.1601991596334171E-01	
  +5.8130000000000000E+03	  -6.1596822778808591E-01	
  +5.8140000000000000E+03	  -6.1592129510551386E-01	
  +5.8150000000000000E+03	  -6.1587864726871200E-01	
  +5.8160000000000000E+03	  -1.2093935164850766E+00	
  +5.8170000000000000E+03	  +5.0811539564606264E+01	
  +5.8180000000000000E+03	  +1.0484262846450844E+02	
  +5.8190000000000000E+03	  +1.0644084665400106E+02	
  +5.8200000000000000E+03	  +1.0556405547013583E+02	
  +5.8210000000000000E+03	  +1.0610036125755008E+02	
  +5.8220000000000000E+03	  +1.0643944126528027E+02	
  +5.8230000000000000E+03	  +1.0701197518127258E+02	
  +5.8240000000000000E+03	  +1.0723507662181231E+02	
  +5.8250000000000000E+03	  +9.6716974095982465E+01	
  +5.8260000000000000E+03	  -9.9777921605914677E-01	
  +5.8270000000000000E+03	  -6.1643579920958813E-01	
  +5.8280000000000000E+03	  -6.1644278488871196E-01	
  +5.8290000000000000E+03	  -6.1644056022866633E-01	
  +5.8300000000000000E+03	  -6.1640768989969663E-01	
  +5.8310000000000000E+03	  -6.1634433231508468E-01	
  +5.8320000000000000E+03	  -6.1627165772045123E-01	
  +5.8330000000000000E+03	  -6.1619935204917631E-01	
  +5.8340000000000000E+03	  -6.1613138941416090E-01	
  +5.8350000000000000E+03	  -6.1606907194985894E-01	
  +5.8360000000000000E+03	  -6.1601251362929199E-01	
  +5.8370000000000000E+03	  -6.1596139342894196E-01	
  +5.8380000000000000E+03	  -6.1591522645109553E-01	
  +5.8390000000000000E+03	  -6.1587350665610308E-01	
  +5.8400000000000000E+03	  -2.4548839260897153E+00	
  +5.8410000000000000E+03	  +4.4695437300537733E+01	
  +5.8420000000000000E+03	  +9.8511326127252019E+01	
  +5.8430000000000000E+03	  +9.8350429120785961E+01	
  +5.8440000000000000E+03	  +9.8408082730932591E+01	
  +5.8450000000000000E+03	  +9.8899285189273911E+01	
  +5.8460000000000000E+03	  +9.8804475701218593E+01	
  +5.8470000000000000E+03	  +1.0427426893818722E+02	
  +5.8480000000000000E+03	  +1.0539538009054404E+02	
  +5.8490000000000000E+03	  +1.0627049592148998E+02	
  +5.8500000000000000E+03	  +1.0335518992787875E+02	
  +5.8510000000000000E+03	  +9.7206225926761860E+01	
  +5.8520000000000000E+03	  +9.7243627386485301E+01	
  +5.8530000000000000E+03	  +9.7254766684444931E+01	
  +5.8540000000000000E+03	  +9.7201524353342066E+01	
  +5.8550000000000000E+03	  +9.7132600923334167E+01	
  +5.8560000000000000E+03	  -8.3962001854685642E-01	
  +5.8570000000000000E+03	  -6.1622422819597322E-01	
  +5.8580000000000000E+03	  -6.1615842646075791E-01	
  +5.8590000000000000E+03	  -6.1609700022612623E-01	
  +5.8600000000000000E+03	  -6.1604048280057100E-01	
  +5.8610000000000000E+03	  -6.1598880868251271E-01	
  +5.8620000000000000E+03	  -6.1594168542536853E-01	
  +5.8630000000000000E+03	  -6.1589871390706619E-01	
  +5.8640000000000000E+03	  -1.0269001854162481E+00	
  +5.8650000000000000E+03	  +4.7614475536160214E+01	
  +5.8660000000000000E+03	  +8.9079331644921623E+01	
  +5.8670000000000000E+03	  +1.0550728931728898E+02	
  +5.8680000000000000E+03	  +1.0647314148217055E+02	
  +5.8690000000000000E+03	  +1.0535859438051811E+02	
  +5.8700000000000000E+03	  +1.0475710284920783E+02	
  +5.8710000000000000E+03	  +8.3539317403542995E+01	
