 TIME                    	T_amb_C                  	wind_speed_out           	DNI                      	Power_in_Collector       	Power_out_col            	Power_in_Receiver        	Power_out_Rec            	P_out_SE                 	Net_Dish_Field_Power     	Net_system_efficiency    	phi_shade                	Collector_Losses         	eta_Collector            	P_Rec_losses             	eta_Receiver             	T_heater_head_operate    	Stirling_Engine_Losses   	Stirling_Engine_Eff      	engine_pressure          	P_parasitic              	T_compression_C          	temp_into_radiator       	temp_out_of_radiator     	
  +5.9400000000000000E+02	  +1.9449999999999989E+01	  +2.6000000000000001E+00	  +1.8000000000000000E+02	  +6.3143999999999998E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5896892456526794E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0141265003323849E+00	  +1.9455403781703865E+01	  +1.9455905368078504E+01	  +1.9455403294787743E+01	
  +5.9500000000000000E+02	  +1.5850000000000023E+01	  +2.6000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.6273868113421095E-04	  +1.5855330491062546E+01	  +1.5855833776124769E+01	  +1.5855329989864117E+01	
  +5.9600000000000000E+02	  +1.2500000000000000E+01	  +2.3500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.7051104095146839E-04	  +1.2505264758802980E+01	  +1.2505770364596287E+01	  +1.2505264243225156E+01	
  +5.9700000000000000E+02	  +9.6999999999999886E+00	  +1.8000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.7714859058789817E-04	  +9.7052098985345197E+00	  +9.7057172821847644E+00	  +9.7052093707876566E+00	
  +5.9800000000000000E+02	  +7.1999999999999886E+00	  +1.8000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8318701211980378E-04	  +7.2051611043376056E+00	  +7.2056696891978049E+00	  +7.2051605658783160E+00	
  +5.9900000000000000E+02	  +6.1000000000000227E+00	  +2.6000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8587816955339997E-04	  +6.1051395974488400E+00	  +6.1056487890107292E+00	  +6.1051390541285286E+00	
  +6.0000000000000000E+02	  +5.8500000000000227E+00	  +3.6000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8649275572683498E-04	  +5.8551347767174775E+00	  +5.8556439673109253E+00	  +5.8551342324287248E+00	
  +6.0100000000000000E+02	  +5.0000000000000000E+00	  +3.8500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8822040242469157E-04	  +5.0051209747507528E+00	  +5.0056307767153498E+00	  +5.0051204265223532E+00	
  +6.0200000000000000E+02	  +4.3999999999999773E+00	  +3.8500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8896615783718229E-04	  +4.4051148681291465E+00	  +4.4056252861736311E+00	  +4.4051143169114653E+00	
  +6.0300000000000000E+02	  +4.1499999999999773E+00	  +4.3500000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8921595093527190E-04	  +4.1551129258868400E+00	  +4.1556233429490135E+00	  +4.1551123736868476E+00	
  +6.0400000000000000E+02	  +3.8999999999999773E+00	  +3.8500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8946619484205700E-04	  +3.9051109815522409E+00	  +3.9056213976303980E+00	  +3.9051104283682321E+00	
  +6.0500000000000000E+02	  +4.4499999999999886E+00	  +3.6000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8772923403325934E-04	  +4.4551245111982212E+00	  +4.4556349294389861E+00	  +4.4551239601768202E+00	
  +6.0600000000000000E+02	  +5.0000000000000000E+00	  +5.4000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8599914238459041E-04	  +5.0051383546352781E+00	  +5.0056481565998752E+00	  +5.0051378064068786E+00	
  +6.0700000000000000E+02	  +4.1499999999999773E+00	  +5.6500000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8773057173066986E-04	  +4.1551245019290945E+00	  +4.1556349189912680E+00	  +4.1551239497291022E+00	
  +6.0800000000000000E+02	  +3.0500000000000114E+00	  +4.3500000000000005E+00	  +1.5200000000000000E+02	  +5.3321600000000011E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5133537203589225E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0176181357318688E+00	  +3.0551000113374585E+00	  +3.0556110462428023E+00	  +3.0550994541425780E+00	
  +6.0900000000000000E+02	  +5.3000000000000114E+00	  +4.9000000000000004E+00	  +6.5100000000000000E+02	  +2.2837080000000000E+02	  +1.2972673938040205E+02	  +1.2907810568350004E+02	  +9.6220540097415707E+01	  +3.0763652412454782E+01	  +2.9399429859256458E+01	  +1.2873550319965177E-01	  +6.0431180148083374E-01	  +9.8644060619597951E+01	  +5.6805309239701751E-01	  +3.2857565586084334E+01	  +7.4544431288115642E-01	  +9.7300000000000000E+02	  +1.6364221921240230E+01	  +3.1972022169102493E-01	  +6.3107635253221998E+06	  +1.3642225531983243E+00	  +2.2645441226511650E+01	  +2.3053307841791366E+01	  +1.4873814886380217E+01	
  +6.1000000000000000E+02	  +1.0000000000000000E+01	  +5.1500000000000004E+00	  +8.4500000000000000E+02	  +2.9642599999999999E+02	  +2.5413662805962187E+02	  +2.5286594491932377E+02	  +2.1854951292511916E+02	  +7.0862246265399193E+01	  +6.9118862712194570E+01	  +2.3317408966442760E-01	  +9.1205938398468600E-01	  +4.2289371940378118E+01	  +8.5733581978870810E-01	  +3.4316431994204606E+01	  +8.6429001995160248E-01	  +9.7300000000000000E+02	  +3.6921816664929992E+01	  +3.2423886612999003E-01	  +1.3496367389221501E+07	  +1.9020185609059581E+00	  +4.9699766964421485E+01	  +4.5144350971004428E+01	  +2.7124842504808555E+01	
  +6.1100000000000000E+02	  +1.4149999999999977E+01	  +4.1000000000000005E+00	  +9.3500000000000000E+02	  +3.2799800000000005E+02	  +3.0831811964844007E+02	  +3.0677652905019789E+02	  +2.7838045876578769E+02	  +9.0581372008609520E+01	  +8.8127567604934455E+01	  +2.6868324683134387E-01	  +9.9999999885974922E-01	  +1.9679880351559973E+01	  +9.3999999778181587E-01	  +2.8396070284410186E+01	  +9.0743727776273708E-01	  +9.7300000000000000E+02	  +4.6949771689294543E+01	  +3.2538696289568803E-01	  +1.7010837147902373E+07	  +2.4538044036750626E+00	  +6.3893397032167456E+01	  +5.6672519288406647E+01	  +3.3969422041888947E+01	
  +6.1200000000000000E+02	  +1.8350000000000023E+01	  +2.5500000000000003E+00	  +9.5700000000000011E+02	  +3.3571560000000005E+02	  +3.1557266364016812E+02	  +3.1399480032196726E+02	  +2.9222805873570718E+02	  +9.3207938381078534E+01	  +9.0778142100170726E+01	  +2.7040191784163337E-01	  +9.9999999885974922E-01	  +2.0142936359831936E+01	  +9.3999999780816890E-01	  +2.1766741586260075E+01	  +9.3067801780089399E-01	  +9.7300000000000000E+02	  +4.9755030088657165E+01	  +3.1895615630838697E-01	  +1.7824245170135442E+07	  +2.4297962809078033E+00	  +7.1455552514903957E+01	  +6.3508585320404336E+01	  +3.9596979768234974E+01	
  +6.1300000000000000E+02	  +2.1399999999999977E+01	  +1.5000000000000000E+00	  +9.5600000000000000E+02	  +3.3536480000000000E+02	  +3.1524291164054404E+02	  +3.1366669708234133E+02	  +2.9483224591060969E+02	  +9.3071016602658361E+01	  +9.0651956010353615E+01	  +2.7030849987697364E-01	  +9.9999999885974922E-01	  +2.0121888359455966E+01	  +9.3999999780699717E-01	  +1.8834451171731633E+01	  +9.3995393287554230E-01	  +9.7300000000000000E+02	  +5.0440307326987835E+01	  +3.1567448232787232E-01	  +1.7977215124789216E+07	  +2.4190605923047479E+00	  +7.5400771591008208E+01	  +6.7278919263973137E+01	  +4.3120016306613934E+01	
  +6.1400000000000000E+02	  +2.3050000000000011E+01	  +2.3000000000000003E+00	  +9.0400000000000000E+02	  +3.1712320000000000E+02	  +2.9809580766009606E+02	  +2.9660532862179559E+02	  +2.7578899989982818E+02	  +8.7830287823099908E+01	  +8.5422902608325785E+01	  +2.6936819065130230E-01	  +9.9999999885974922E-01	  +1.9027392339903940E+01	  +9.3999999774250542E-01	  +2.0816328721967391E+01	  +9.2981808792640497E-01	  +9.7300000000000000E+02	  +4.6989678019182065E+01	  +3.1846914798533538E-01	  +1.6858614854115911E+07	  +2.4073852147741266E+00	  +7.3107999777038685E+01	  +6.5887183684953925E+01	  +4.3362122798418511E+01	
  +6.1500000000000000E+02	  +2.4149999999999977E+01	  +4.4000000000000004E+00	  +7.0000000000000000E+02	  +2.4556000000000000E+02	  +2.3082639973680003E+02	  +2.2967226773811603E+02	  +2.0065173151580697E+02	  +6.2946767841036333E+01	  +6.0545752177604307E+01	  +2.4656194888313174E-01	  +9.9999999885974922E-01	  +1.4733600263199975E+01	  +9.3999999739697027E-01	  +2.9020536222309051E+01	  +8.7364370606181663E-01	  +9.7300000000000000E+02	  +3.4426240918692656E+01	  +3.1371156064418348E-01	  +1.2445051709238501E+07	  +2.4010156634320237E+00	  +5.9546775276266146E+01	  +5.5681526146551278E+01	  +3.9019233268730886E+01	
  +6.1600000000000000E+02	  +2.3600000000000023E+01	  +6.4500000000000002E+00	  +4.0300000000000000E+02	  +1.4137240000000000E+02	  +1.2776396549814116E+02	  +1.2712514567065045E+02	  +8.6100393852992795E+01	  +2.6204140546004947E+01	  +2.3785249278767928E+01	  +1.6824535250188943E-01	  +9.6142607915028022E-01	  +1.3608434501858838E+01	  +9.0374051184421400E-01	  +4.1024751817657659E+01	  +6.7728845562263551E-01	  +9.7300000000000000E+02	  +1.4974063326746961E+01	  +3.0434402645739733E-01	  +5.7163061349247983E+06	  +2.4188912672370186E+00	  +3.6640613419760768E+01	  +3.7393686940052874E+01	  +3.0019375237013548E+01	
  +6.1700000000000000E+02	  +2.2500000000000000E+01	  +6.4500000000000002E+00	  +3.1700000000000000E+02	  +1.1120360000000001E+02	  +6.8869943460204937E+01	  +6.8525593742903908E+01	  +2.7023809736857864E+01	  +6.1585562463905399E+00	  +4.2890595066931461E+00	  +3.8569430352527870E-02	  +6.5884465339332854E-01	  +4.2333656539795072E+01	  +6.1931397196205284E-01	  +4.1501784006046044E+01	  +3.9436082349759943E-01	  +9.7300000000000000E+02	  +5.2163133726168311E+00	  +2.2789370948979445E-01	  +2.2461475839430313E+06	  +1.8694967396973943E+00	  +2.5795927966729550E+01	  +2.7584230779019151E+01	  +2.4988258562834858E+01	
  +6.1800000000000000E+02	  +1.9699999999999989E+01	  +3.9000000000000004E+00	  +5.0000000000000000E+01	  +1.7540000000000003E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6170288541191201E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0141220739323971E+00	  +1.9705442246808843E+01	  +1.9705943834051368E+01	  +1.9705441760760607E+01	
  +6.1900000000000000E+02	  +1.5800000000000011E+01	  +1.8000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5857688834566061E-04	  +1.5805365437357125E+01	  +1.5805869299972926E+01	  +1.5805364935433602E+01	
  +6.2000000000000000E+02	  +1.3300000000000011E+01	  +1.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.6432463566932663E-04	  +1.3305316347867972E+01	  +1.3305821367876149E+01	  +1.3305315835791021E+01	
  +6.2100000000000000E+02	  +1.1649999999999977E+01	  +1.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.6817342657120315E-04	  +1.1655283750282706E+01	  +1.1655789945337062E+01	  +1.1655283230991756E+01	
  +6.2200000000000000E+02	  +1.0250000000000000E+01	  +2.0500000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.7147421272928257E-04	  +1.0255256288799956E+01	  +1.0255763074728804E+01	  +1.0255255763711432E+01	
  +6.2300000000000000E+02	  +9.1499999999999773E+00	  +3.1000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.7409065493262009E-04	  +9.1552346485551652E+00	  +9.1557420301327284E+00	  +9.1552341187356205E+00	
  +6.2400000000000000E+02	  +8.3500000000000227E+00	  +3.6000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.7637216980759394E-04	  +8.3552158739326501E+00	  +8.3557238559724283E+00	  +8.3552153404779688E+00	
  +6.2500000000000000E+02	  +7.2500000000000000E+00	  +3.3500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.7902555563779498E-04	  +7.2551942421112585E+00	  +7.2557028271632475E+00	  +7.2551937038437586E+00	
