 TIME                    	DNI                      	V_wind                   	T_dry_bulb               	T_wet_bulb               	P_atm                    	RelHumidity              	SolarAlt                 	SolarAz                  	SolarAz_15               	SolarZen_15              	phi_t                    	theta_L                  	E_field_state            	cond_bays_frac           	defocus_frac             	eta_opt_ave              	eta_thermal              	eta_sf_tot               	eta_cycle                	m_dot_aux                	m_dot_field              	m_dot_b_tot              	m_dot_to_pb              	m_dot_loop               	m_dot_makeup             	Pres_condenser           	Pres_turb_inlet          	Pres_field_inlet         	dP_tot                   	dP_hdr_c                 	dP_sf_boil               	dP_boil_to_SH            	dP_sf_sh                 	dP_hdr_h                 	q_loss_piping            	q_aux_fluid              	q_aux_fuel               	q_startup                	q_dump                   	q_field_delivered        	q_inc_tot                	q_loss_rec               	q_loss_sf                	q_to_pb                  	cycle_mode               	T_cycle_out              	T_field_in               	T_loop_out               	T_field_out              	T_pb_in                  	W_dot_aux                	W_dot_bop                	W_dot_col                	W_dot_fixed              	W_dot_pump               	W_dot_par_cool           	W_dot_gross              	W_dot_net                	
  +5.8100000000000000E+02	  +0.0000000000000000E+00	  +2.3500000000000001E+00	  +3.8500000000000001E+00	  -9.9916356520100136E-01	  +9.2129286947939792E-01	  +3.4000000000000002E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3875433475656746E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.9233899361095604E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -2.2806589466594251E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.3519610019090365E-01	  +7.9442999955199922E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +6.9281635802377837E+00	  +4.2314419985891831E+00	  +4.2314419985891831E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +5.8200000000000000E+02	  +0.0000000000000000E+00	  +3.1000000000000001E+00	  +3.6000000000000001E+00	  -1.3356057691373548E+00	  +9.2129286947939792E-01	  +3.2000000000000001E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3888999923187205E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.9486700161413233E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.3566447530457423E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.3787257826694985E-01	  +7.9735927842836307E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +6.5955831027742029E+00	  +3.8877269485708394E+00	  +3.8877269485708394E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +5.8300000000000000E+02	  +0.0000000000000000E+00	  +4.1000000000000005E+00	  +3.6000000000000001E+00	  -1.6751941232498342E+00	  +9.2178633111275599E-01	  +2.7500000000000002E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3892375497466310E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.9326392085826116E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -3.3755742791055275E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.3510683262669951E-01	  +7.9443322471252564E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +6.4894176893743847E+00	  +3.7889801125236757E+00	  +3.7889801125236757E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +5.8400000000000000E+02	  +1.0800000000000000E+02	  +4.6500000000000004E+00	  +3.8500000000000001E+00	  -1.6478463826041696E+00	  +9.2227979274611394E-01	  +2.5500000000000000E-01	  +7.5393899323442604E-01	  -6.4754217636384581E+01	  -6.4754166730543943E+01	  +8.6768415522845530E+01	  +8.9166487943932594E+01	  +2.5243472481474431E+01	  -1.3885227824993279E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.8754549586364439E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.1476724730305960E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3187583999999987E+01	  +7.2718473596299560E-01	  +7.8593928554935999E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +6.6107100345504453E+00	  +3.9361642408342545E+00	  +3.9361642408342545E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +5.8500000000000000E+02	  +5.7200000000000011E+02	  +5.2000000000000002E+00	  +6.9000000000000004E+00	  +1.3299277207942661E-03	  +9.2277325437947200E-01	  +2.0000000000000001E-01	  +1.3073575761131950E+01	  -5.7896713010171503E+01	  -5.7896667495285321E+01	  +7.8088017842912834E+01	  +7.4669627464379928E+01	  +3.1176270227015412E+01	  +3.6558426787018021E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +1.5459006739384021E-01	  +6.0289502141165152E-01	  +9.3201581991437937E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0130416134556159E+04	  +5.3507221512741526E+04	  +0.0000000000000000E+00	  +1.0616512204909036E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5922854694098781E+01	  +9.2285469409878063E-01	  +5.5930587521138220E-02	  +4.1947940640853665E-01	  +2.7965293760569110E-02	  +2.7965293760569110E-01	  +1.3982646880284555E-01	  +9.1952014034115159E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7541070503695079E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.9354905600000001E+02	  +2.9378708879284268E+01	  +3.0298229019625420E+01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4046663349450196E+02	  +3.8229355438904594E+02	  +3.5107793892309451E+02	  +3.5107793892309451E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3780736279158765E-01	  +5.8850000000000013E-01	  +1.6795301275740295E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.2798689291916185E-01	
  +5.8600000000000000E+02	  +7.8200000000000000E+02	  +6.2000000000000002E+00	  +1.1350000000000001E+01	  +2.2534923621299598E+00	  +9.2277325437947200E-01	  +1.3000000000000000E-01	  +2.2110482089434100E+01	  -4.7532677271652211E+01	  -4.7532639904342673E+01	  +6.7970852996575132E+01	  +6.1156049085739745E+01	  +3.8720208659693832E+01	  +4.6063318606818257E+01	  +2.5000000000000000E-01	  +1.0000000000000000E+00	  +3.0785266992542132E-01	  +8.4784512013863333E-01	  +2.6101138391791789E-01	  +3.5234115137100297E-01	  +0.0000000000000000E+00	  +2.6065610277169294E+05	  +3.4754147036225721E+05	  +2.6065610277169294E+05	  +6.8956640944892311E-01	  +1.9558483643972233E+05	  +5.6490523452511461E+03	  +6.2240817929368582E+01	  +6.8234967284356614E+01	  +5.9941493549880303E+00	  +3.6328177909018367E-01	  +2.7246133431763773E+00	  +1.8164088954509183E-01	  +1.8164088954509183E+00	  +9.0820444772545916E-01	  +1.0199081735928432E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.5048918198002283E+00	  +0.0000000000000000E+00	  +1.6840382370213493E+02	  +6.7474713599999995E+02	  +3.0586115406526968E+01	  +3.1606023580119810E+01	  +1.6840382370213493E+02	  +1.0000000000000000E+00	  +2.2676217794196216E+02	  +2.4097290677669821E+02	  +4.5717012678712973E+02	  +4.5088871205669409E+02	  +4.5088871205669409E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +7.0388632251647126E-02	  +4.2614448960862267E-01	  +2.5154699419085574E+01	  +2.3897096697225304E+01	
  +5.8700000000000000E+02	  +8.7500000000000000E+02	  +7.2000000000000002E+00	  +1.4700000000000001E+01	  +3.8076950497362017E+00	  +9.2277325437947200E-01	  +8.9999999999999997E-02	  +3.0487438083409611E+01	  -3.4797981375585643E+01	  -3.4797954019522066E+01	  +5.9588589619746450E+01	  +4.4107370488483973E+01	  +4.5042828545845289E+01	  +5.7228901362341659E+01	  +3.7500000000000000E-01	  +1.0000000000000000E+00	  +3.6017463232709102E-01	  +8.7569251873505605E-01	  +3.1540223096698305E-01	  +3.7235673744049103E-01	  +0.0000000000000000E+00	  +3.5329860460402747E+05	  +4.7106480613870325E+05	  +3.5329860460402747E+05	  +9.3465239313234771E-01	  +2.5446788556496528E+05	  +5.0397285562532297E+03	  +8.4362475652909609E+01	  +9.2487068096311191E+01	  +8.1245924434015819E+00	  +4.9239954202433822E-01	  +3.6929965651825367E+00	  +2.4619977101216911E-01	  +2.4619977101216910E+00	  +1.2309988550608455E+00	  +1.0480324795537037E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1165582755523396E+01	  +0.0000000000000000E+00	  +2.2478967386713239E+02	  +7.5499199999999973E+02	  +3.2754772368116917E+01	  +3.3802804847670622E+01	  +2.2478967386713239E+02	  +1.0000000000000000E+00	  +2.3530636527493152E+02	  +2.5319997047760012E+02	  +4.7026862862921394E+02	  +4.6544021662793523E+02	  +4.6544021662793523E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.3077389961680505E-01	  +6.4393689570326174E-01	  +8.3722726150572640E+01	  +8.2186945755252580E+01	
  +5.8800000000000000E+02	  +9.1300000000000000E+02	  +5.6500000000000004E+00	  +1.6650000000000002E+01	  +4.8828667781790962E+00	  +9.2227979274611394E-01	  +8.5000000000000006E-02	  +3.6283211661316621E+01	  -1.9324935642090004E+01	  -1.9324920449997041E+01	  +5.3782321019035550E+01	  +2.4264757957967660E+01	  +4.9524524837356147E+01	  +5.8163766133033164E+01	  +3.7500000000000000E-01	  +1.0000000000000000E+00	  +3.4076156693519716E-01	  +8.7403226418677360E-01	  +2.9783660389620320E-01	  +3.8218988471119647E-01	  +0.0000000000000000E+00	  +3.6844943277822604E+05	  +4.9126591037096799E+05	  +3.6844943277822604E+05	  +9.7473394914874611E-01	  +2.5970744398922339E+05	  +5.4925099603588624E+03	  +8.7980269089710163E+01	  +9.6453275884290207E+01	  +8.4730067945800460E+00	  +5.1351556330788162E-01	  +3.8513667248091119E+00	  +2.5675778165394081E-01	  +2.5675778165394081E+00	  +1.2837889082697040E+00	  +1.0324503028258420E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.3486477069152263E-01	  +0.0000000000000000E+00	  +2.3335218452448845E+02	  +7.8778022400000009E+02	  +3.2782986695224537E+01	  +3.3815436998050380E+01	  +2.3335218452448845E+02	  +1.0000000000000000E+00	  +2.3330625040532925E+02	  +2.5265073055890610E+02	  +4.6439843686660419E+02	  +4.5982183051781863E+02	  +4.5982183051781863E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.4169701771991525E-01	  +6.4693506967927517E-01	  +8.9221642884346423E+01	  +8.7671941196947230E+01	
  +5.8900000000000000E+02	  +9.3000000000000000E+02	  +4.6500000000000004E+00	  +1.8300000000000001E+01	  +5.8324946061816227E+00	  +9.2129286947939792E-01	  +8.5000000000000006E-02	  +3.8603172289620908E+01	  -1.7297920857918447E+00	  -1.7297907259341634E+00	  +5.1445641328612531E+01	  +2.1652714823298229E+00	  +5.1364167981937641E+01	  +5.8551247533194640E+01	  +5.0000000000000000E-01	  +1.0000000000000000E+00	  +3.3751356284132000E-01	  +8.7573091112814760E-01	  +2.9557105990513649E-01	  +3.8167109929733434E-01	  +0.0000000000000000E+00	  +3.7436509075149137E+05	  +4.9915345433532173E+05	  +3.7436509075149137E+05	  +9.9038383796690843E-01	  +2.7089787990163756E+05	  +4.3289504648986549E+03	  +8.9392840623356264E+01	  +9.8001886194883099E+01	  +8.6090455715268366E+00	  +5.2176033766829322E-01	  +3.9132025325121984E+00	  +2.6088016883414661E-01	  +2.6088016883414658E+00	  +1.3044008441707329E+00	  +1.0246225131752633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.8748140016147986E-01	  +0.0000000000000000E+00	  +2.3667150006104470E+02	  +8.0244864000000018E+02	  +3.2632081926161213E+01	  +3.3656704439336480E+01	  +2.3667150006104470E+02	  +1.0000000000000000E+00	  +2.3275648879882692E+02	  +2.5260019872459421E+02	  +4.6256494711487369E+02	  +4.5808485531486195E+02	  +4.5808485531486195E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.4612673352770011E-01	  +8.6579702912033429E-01	  +9.0370395466570130E+01	  +8.8597402103922093E+01	
  +5.9000000000000000E+02	  +9.1800000000000000E+02	  +5.4500000000000002E+00	  +2.0000000000000000E+01	  +6.6997564498067081E+00	  +9.1981248457932396E-01	  +8.0000000000000002E-02	  +3.6984312500023414E+01	  +1.6083507736502593E+01	  +1.6083495092623760E+01	  +5.3043822923081215E+01	  +2.0196125719776788E+01	  +5.0133023208089227E+01	  +5.8639688329328116E+01	  +5.0000000000000000E-01	  +1.0000000000000000E+00	  +3.4213173774317102E-01	  +8.7676179270906784E-01	  +2.9996803572637126E-01	  +3.8059794822604859E-01	  +0.0000000000000000E+00	  +3.7579813978715288E+05	  +5.0106418638287048E+05	  +3.7579813978715288E+05	  +9.9417497298188595E-01	  +2.7212372272575833E+05	  +4.5708356296627317E+03	  +8.9735031514588115E+01	  +9.8377032040406974E+01	  +8.6420005258188564E+00	  +5.2375760762538526E-01	  +3.9281820571903889E+00	  +2.6187880381269263E-01	  +2.6187880381269260E+00	  +1.3093940190634630E+00	  +1.0187302729345469E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.8440796133469085E-02	  +0.0000000000000000E+00	  +2.3748799908123209E+02	  +7.9209446400000013E+02	  +3.2378904676318164E+01	  +3.3397634949252712E+01	  +2.3748799908123209E+02	  +1.0000000000000000E+00	  +2.3258816548819382E+02	  +2.5256227122129997E+02	  +4.6210068741570973E+02	  +4.5765803256294566E+02	  +4.5765803256294566E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.4720104359878847E-01	  +8.6917277644758428E-01	  +9.0427160539645712E+01	  +8.8649717119599345E+01	
  +5.9100000000000000E+02	  +8.6900000000000000E+02	  +5.1500000000000004E+00	  +2.0850000000000001E+01	  +7.2640464343408633E+00	  +9.1882556131260795E-01	  +8.5000000000000006E-02	  +3.1757075362687470E+01	  +3.2052146346455878E+01	  +3.2052121149001358E+01	  +5.8251006882715743E+01	  +4.0608160284543544E+01	  +4.6110195531485537E+01	  +5.8152385431099191E+01	  +5.0000000000000000E-01	  +1.0000000000000000E+00	  +3.5638877715303224E-01	  +8.7602880982826858E-01	  +3.1220683628552287E-01	  +3.7936257204060747E-01	  +0.0000000000000000E+00	  +3.7077247434390563E+05	  +4.9436329912520747E+05	  +3.7077247434390563E+05	  +9.8087956175636415E-01	  +2.6972410035940510E+05	  +4.6763391339717291E+03	  +8.8534977019408871E+01	  +9.7061405383460951E+01	  +8.5264283640520855E+00	  +5.1675323418497487E-01	  +3.8756492563873115E+00	  +2.5837661709248744E-01	  +2.5837661709248745E+00	  +1.2918830854624372E+00	  +1.0151189916763039E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.8730289822892886E-01	  +0.0000000000000000E+00	  +2.3469037274962926E+02	  +7.4981491200000016E+02	  +3.2113159111884421E+01	  +3.3128278103560724E+01	  +2.3469037274962926E+02	  +1.0000000000000000E+00	  +2.3212773462712673E+02	  +2.5193526166918801E+02	  +4.6203609463412619E+02	  +4.5755356385718125E+02	  +4.5755356385718125E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.4320406267413963E-01	  +8.7102843897004134E-01	  +8.9073935808983506E+01	  +8.7298633707339320E+01	
  +5.9200000000000000E+02	  +7.9100000000000000E+02	  +3.8500000000000001E+00	  +2.1100000000000001E+01	  +7.4972190675155606E+00	  +9.1833209967924989E-01	  +8.9999999999999997E-02	  +2.3779673109907037E+01	  +4.5300999479038282E+01	  +4.5300963866138545E+01	  +6.6212026696255364E+01	  +5.8205444489979676E+01	  +4.0065846340998320E+01	  +5.1123577657239728E+01	  +3.7500000000000000E-01	  +1.0000000000000000E+00	  +3.2386764435463089E-01	  +8.5833289002465785E-01	  +2.7798625116438841E-01	  +3.7093803895489841E-01	  +0.0000000000000000E+00	  +3.0549833754677413E+05	  +4.0733111672903207E+05	  +3.0549833754677413E+05	  +8.0819666017665115E-01	  +2.2626879756735449E+05	  +5.3651055435009184E+03	  +7.2948479635745215E+01	  +7.9973838503171578E+01	  +7.0253588674263678E+00	  +4.2577932529856777E-01	  +3.1933449397392581E+00	  +2.1288966264928388E-01	  +2.1288966264928386E+00	  +1.0644483132464193E+00	  +1.0001329717528251E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.0288077738594561E+00	  +0.0000000000000000E+00	  +1.9705243106045995E+02	  +6.8251276799999994E+02	  +3.0314503694215936E+01	  +3.1314636665968763E+01	  +1.9705243106045995E+02	  +1.0000000000000000E+00	  +2.2657679906772279E+02	  +2.4388151789934054E+02	  +4.6066521673680455E+02	  +4.5537076577421965E+02	  +4.5537076577421965E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +9.6539681017580092E-02	  +6.5381562062138443E-01	  +7.3130572025350716E+01	  +7.1619147123711755E+01	
  +5.9300000000000000E+02	  +6.1300000000000000E+02	  +2.8500000000000001E+00	  +2.1100000000000001E+01	  +7.4906329697143930E+00	  +9.1734517641253388E-01	  +8.9999999999999997E-02	  +1.4033667464830810E+01	  +5.6068709465765302E+01	  +5.6068665387944691E+01	  +7.6052158492120185E+01	  +7.3234920896486514E+01	  +3.2788432948317634E+01	  +3.8926291899596059E+01	  +1.2500000000000000E-01	  +1.0000000000000000E+00	  +2.0185873889923289E-01	  +7.2845641672491990E-01	  +1.4704529362314639E-01	  +2.9377108493941484E-01	  +0.0000000000000000E+00	  +1.2338482010764313E+05	  +1.6451309347685752E+05	  +1.2338482010764313E+05	  +3.2641486800963793E-01	  +1.0321694895240427E+05	  +8.1589903249435629E+03	  +5.5000000000000000E+01	  +5.7837405424231875E+01	  +2.8374054242318776E+00	  +1.7196396510496229E-01	  +1.2897297382872170E+00	  +8.5981982552481143E-02	  +8.5981982552481140E-01	  +4.2990991276240570E-01	  +9.3794696923875587E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.2197285757643675E+01	  +0.0000000000000000E+00	  +8.2881122167835017E+01	  +5.2892582400000003E+02	  +2.8054299739694187E+01	  +2.8992246708932942E+01	  +8.2881122167835017E+01	  +1.0000000000000000E+00	  +1.9950638992788657E+02	  +2.1838463391518059E+02	  +4.4497888122057958E+02	  +4.3341420292766611E+02	  +4.3341420292766611E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.6908821437493057E-01	  +5.8850000000000013E-01	  +1.5170545747182641E-02	  +2.1802423026995293E-01	  +2.4351128412960147E+01	  +2.3360345422568081E+01	
  +5.9400000000000000E+02	  +1.8000000000000000E+02	  +2.6000000000000001E+00	  +1.9450000000000003E+01	  +6.6431264284817360E+00	  +9.1734517641253388E-01	  +9.5000000000000001E-02	  +2.8547731037739421E+00	  +6.3957480689872135E+01	  +6.3957430410377782E+01	  +8.5674033919200312E+01	  +8.6823281650047505E+01	  +2.6007814060865677E+01	  -6.9115192123232831E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +4.5847034876855131E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.0804148402282888E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.5531264000000004E+02	  +7.5636875373758281E+00	  +8.0221578861443792E+00	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.1838412049578847E+02	  +1.2414184426181902E+02	  +1.0345525257519274E+02	  +1.0345525257519274E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.6576894259647921E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8886576894259657E-01	
